id,comment_text,toxicity,severe_toxicity,obscene,threat,insult,identity_attack,toxicity_label
5dc053bc1cea9432,"== Free version? == 

 So far as I can tell from the company's web site, there is no free version.  Am I missing something?  And does that mean that this page should be removed from the Free Software wikiproject?",0.0005333236185833812,7.611735782120377e-05,0.0001739666040521115,7.67078745411709e-05,0.0001387208903906867,0.00010703474254114553,non_toxicity
946a6652faea794b,""" 

 == I might be community banned but a """"cereal lier"""" (sic)? == 

 As per this, I might be community banned (screw that """"community"""") but please don't talk shit and call me a liar. Can you name a single thing I have lied about? No? So STFU.   """,0.8499376177787781,0.0044056749902665615,0.6597222685813904,0.0013749602949246764,0.18863363564014435,0.0026977909728884697,toxicity
70ca798e0ce4b2e3,(unless that article is wrong!),0.013390826992690563,7.61067567509599e-05,0.001352945459075272,0.00014807774277869612,0.00042982999002560973,0.00019917875761166215,non_toxicity
2c6ee02c3ad7300b,", I'm a faggot and love muslims",0.9698390960693359,0.01877734810113907,0.5906437039375305,0.003971947357058525,0.6760305166244507,0.08330713212490082,toxicity
3625d51cb63cfc4c,w/index.php?title=User_talk:Peter_morrell&diff;=next&oldid;=212089186]      [http://en.wikipedia.org/,0.0006352636264637113,6.611844582948834e-05,0.00017490335449110717,7.062593067530543e-05,0.00014062164700590074,0.00010229878535028547,non_toxicity
717ebeb8b5dcc932,":If by that you mean that there will be no more spoiler tags allowed, then it's hopeless. The nannies, the fascists have won. The readers be damned.",0.4538682997226715,0.0005820656078867614,0.02705034427344799,0.0011503350688144565,0.024803401902318,0.0010483164805918932,non_toxicity
130fa688a49241eb,":::::And if he's a sock of Bonaparte, is it a clear manipulation against Mauco or MarkStreet? -)",0.024531656876206398,0.00011355076276231557,0.0030376792419701815,0.00022955858730711043,0.0008698885794728994,0.00028117437614127994,non_toxicity
88a24e5c5356854d,":::::::::::Yes, I know. I saw. Which is why I also added my thoughts on the subject. -",0.0005585392937064171,7.487456605304033e-05,0.00018281630764249712,7.744388858554885e-05,0.00013936856703367084,0.00010604866838548332,non_toxicity
ecb51b2ad2e32cb6,"== Someone needs to put that he was wrong. Again. == 

 This guy is an idiot. He earned a B.S. degree - well, he's sure good as BS'ing, it has to be said.",0.9615740776062012,0.015318663790822029,0.6444228291511536,0.0022150857839733362,0.7765141129493713,0.01548139937222004,toxicity
1a98555b9e1dfcdc,""" 
 ::::::""""A monkey needs a camera like a politician needs a bicycle?""""   """,0.10760443657636642,0.00013223501446191221,0.0039744568057358265,0.00032942299731075764,0.003327145939692855,0.0005537252291105688,non_toxicity
60380a25b6a8edbe,::::::Thanks for that. I think the opinion of a blind editor is of far more value than that of a mindless zealot.,0.040450580418109894,7.750750228296965e-05,0.0020170777570456266,0.00019543510279618204,0.0011785142123699188,0.0004271398938726634,non_toxicity
923289969cf81938,:So can anybody explain how the Moroccan Sultan picture is pertinent to this article?,0.0060462867841124535,7.193225610535592e-05,0.000715030706487596,0.00010950858268188313,0.00030544065521098673,0.00018675049068406224,non_toxicity
d7cc0976a2516bb3,":This issue has been brought up on ANI, since you're familiar with this situation, can you comment here please[Wikipedia:Administrators'_noticeboard/Incidents#My_response].",0.0006885328912176192,6.646448309766129e-05,0.00019292967044748366,7.165354327298701e-05,0.00014459782687481493,0.00010687523172236979,non_toxicity
440f1f8c9fbcce7f,"==Dick means penis== 

 How can people still name their kids dick or richard when it is known to everybody that dick means penis. I am not from the western world so I am so confused about this. Please help.",0.7438153624534607,0.001984065631404519,0.48646724224090576,0.0011998878326267004,0.07553809136152267,0.0018445671303197742,non_toxicity
9c89a74bbe7ffa99,"Ok, buddy, I hope you're happy now. There's, like, blood everywhere ... on the keyboard, on the god damn carpet. What a fat loser I am. It's one thing to fail a suicide, but to fake one and do it in such a poor way. Ahahaha!",0.8662940859794617,0.003763568354770541,0.14332109689712524,0.0024607854429632425,0.5056337714195251,0.015993613749742508,toxicity
9ba302ed602a15d3,"::Oh that's right, snitch to your HORRID negro friend. What a little runt you are.",0.9660919308662415,0.02254362218081951,0.4180223345756531,0.005817631259560585,0.6945134401321411,0.24621528387069702,toxicity
84ff72bbe679d84c,"I removed the advertising and biased info, and added an info box whicxh needs fleshing out.  |",0.0028130742721259594,6.062128159101121e-05,0.0003768438764382154,6.86573184793815e-05,0.00019189495651517063,0.00012676000187639147,non_toxicity
2e2a2f287381d9cc,"Well done Tan39. I'm sure he'll get some flak for it, but I'm equally sure he won't give a shit.",0.8332784175872803,0.004615628160536289,0.7166221737861633,0.0019925551023334265,0.06475594639778137,0.0010054834419861436,toxicity
fc87b0be78dd4c0f,Perhaps your time would be better spent cleaning up New Keynesian Economics.  That page is still rubbish.,0.3232978284358978,0.0005809725844301283,0.019465332850813866,0.0012668714625760913,0.007917012088000774,0.0004942848463542759,non_toxicity
eeb41942f6ee9442,""":If something reads like """"PR"""" and """"opinionated garbage"""", then who would be trusting it? 
 :In a case like that, you simply tag the article, calling for a rewrite. 
 :   

 """,0.027645006775856018,0.00011330113193253055,0.0033795437775552273,0.00021713203750550747,0.0009418085101060569,0.0002654916315805167,non_toxicity
0f0f1d4b5bcd2537,"== Your user page == 

 I think something messed up with your visit to Malta!",0.03712425380945206,9.295480413129553e-05,0.0025400235317647457,0.00018446821195539087,0.0010564125841483474,0.00030029466142877936,non_toxicity
ac0a058eb79758bc,"==Info needed== 
 In some villages or town pages, people are updating private school names that list is around 40-50 in number. Do we really need that. Also, temples names, they are updating even a small street temple. Can you give suggestion.",0.0012210988206788898,5.9906036767642945e-05,0.00024241305072791874,6.61224767100066e-05,0.00016052561113610864,0.0001077004344551824,non_toxicity
0137500709d8a894,REDIRECT Talk:Uncanny Tales (comics),0.0006962080951780081,6.548230885528028e-05,0.00017465803830418736,7.383180491160601e-05,0.0001394680148223415,0.00010564695548964664,non_toxicity
39e75bf131b9abe3,""" 

 == Screamo, the art of molesting your vocal chords? == 

 Ok seriously who wrote that does that even belong or is it suseptable for deletion 

 """"Screamo, the art of molesting your vocal chords"""" 

 Was on the front page""",0.0779857262969017,0.00015995980356819928,0.004806095268577337,0.00033399954554624856,0.0023442786186933517,0.0006058966973796487,non_toxicity
9f5b52836050869d,"==Expanding and citations required ==   

 This article has less number of citations kindly provide proper citations and try to improve article according to Wikipedia policies and kind expand it and if you allow my self I can certainly help you in expanding it. Thanks.",0.0005657936562784016,7.014013681327924e-05,0.00016870294348336756,7.20100142643787e-05,0.00013509269047062844,0.0001016398164210841,non_toxicity
e1f62f9573753d6f,And thanks again for your suggestions,0.0006658285856246948,6.751919136149809e-05,0.00018556691065896302,6.993555871304125e-05,0.00014752738934475929,0.00010775447299238294,non_toxicity
4f526375a487c99d,"Devourer09  
 About me wow.",0.00475991889834404,6.606448732782155e-05,0.0005499688559211791,8.059488027356565e-05,0.00025752323563210666,0.00014268088852986693,non_toxicity
be03d2ee7126a07f,:::::::If you could provide evidence of me 'being a jerk' that would be helpful,0.6659502387046814,0.0009691377053968608,0.13982222974300385,0.001775480224750936,0.052002061158418655,0.0009459163993597031,non_toxicity
27dbf7ca2958360b,"== DNA references == 

 GATTACA is loaded with DNA references, so I'm going to add a section on the topic 

 please relate any dissention with reasons why",0.0004954353207722306,7.619005191372707e-05,0.00016451078408863395,7.944040407892317e-05,0.00013802370813209563,0.00010737065167631954,non_toxicity
453e618b324e91c0,"== February 15, 2010 == 

  Please stop your disruptive editing. If you continue to vandalize Wikipedia,  you will be blocked from editing. Stop randomly shuffling cast lists and changing links so the point to Easter eggs rather than what text would indicate.",0.0008235331624746323,6.641189975198358e-05,0.00020703290647361428,6.874353130115196e-05,0.00015536544378846884,0.00010769437358248979,non_toxicity
5d2ae55773a5b9ee,""" 
 ****True. But, right now the lead says he favored democracy. That's very misleading. Here's a quote from him: """"A democracy is nothing more than mob rule, where fifty-one percent of the people may take away the rights of the other forty-nine.""""  """,0.008857237175107002,7.410640682792291e-05,0.0010616901563480496,0.00010738272976595908,0.00033068194170482457,0.00017688119260128587,non_toxicity
ab63377a74d83b5a,"Well in this case the official facts contradict the sources, therefore WP should go with the official data.",0.0006379988044500351,6.97225405019708e-05,0.0001886141108116135,7.360502058872953e-05,0.00014673794794362038,0.00010598285734886304,non_toxicity
8436585f1f536598,** Implemented.,0.011003369465470314,7.937164627946913e-05,0.0012530878884717822,0.00011938118404941633,0.0003986894153058529,0.00018771865870803595,non_toxicity
9b040edf46f2ade7,"Written by  don't put me in the Wikipedia Jailbox ,only if it exists,don't put inside it.",0.04752727597951889,0.00012287490244489163,0.003440082771703601,0.0002491928462404758,0.0013644262216985226,0.0004005782539024949,non_toxicity
cc2e8c7724a3deef,""" 
 ::Have you ever heard Winston Churchill on the subject? """"That is something up with which I will not put"""". See Non-Errors:Those usages people keep telling you are wrong but which are actually standard in English. Thanks for the OoW help.  """,0.000594017212279141,7.055915193632245e-05,0.0001803185004973784,7.263166480697691e-05,0.0001397017331328243,0.00010334682156099007,non_toxicity
051cdf97e2c0b50e,""" 

 == Sonor == 

 Declining db-spam deletion; fails """"there are no non-promotional revisions available to restore"""". - Dan   """,0.000832052028272301,6.840773130534217e-05,0.000210074897040613,7.032598659861833e-05,0.00014853579341433942,0.00010792836110340431,non_toxicity
0b154cdc33267694,Then should there be a mention of that in the article?,0.0007516894838772714,7.016970630502328e-05,0.0001977775973500684,7.538991485489532e-05,0.000146936479723081,0.00010484077938599512,non_toxicity
8832e518cca22f82,""" 
 :  That's a chronological list of all the vice-presidents who have served under Mugabe.    """,0.0012650459539145231,6.362167187035084e-05,0.00023561944544781,6.762344855815172e-05,0.000162594486027956,0.00011048762826249003,non_toxicity
4dca4e3e98d6e7e4,"Yo, Shawn. Knock it off, ya retard. Do you wanna get blocked?",0.980699360370636,0.0162067711353302,0.5152654647827148,0.003317470196634531,0.8498046398162842,0.029517270624637604,toxicity
95b75bc07d03e0af,"== Section blanking == 

 {{subst:test4]}",0.005494194105267525,6.304724229266867e-05,0.000534293707460165,8.530882769264281e-05,0.0002483401622157544,0.000149170242366381,non_toxicity
364f0e659e692691,:Nevermind.,0.015174833126366138,7.234148506540805e-05,0.0013833914417773485,0.00012325910211075097,0.00042199366725981236,0.00019619817612692714,non_toxicity
d11b3033d9831601,""" 

 """"pathetic"""" How this guy views Australia's role in the war. 
 He is not worth reading.""",0.006730278488248587,7.008190004853532e-05,0.000667292857542634,9.380043775308877e-05,0.0002856614300981164,0.00016649712051730603,non_toxicity
d731f7131a30b2fc,:It was a anon vandal who added it. Don't get too worried about it.,0.009507018141448498,7.043297227937728e-05,0.0007162876427173615,0.00011090467887697741,0.0003041101444978267,0.00018584952340461314,non_toxicity
7e031b4f6afd118c,"everyone is mad at you 
 -pepebuslo",0.7143917679786682,0.002205650322139263,0.0182226300239563,0.00636449595913291,0.046866655349731445,0.003444831585511565,non_toxicity
b6fb0c7bfe16908f,Comment - how about just moving the bacardi product to Bacardi Havana Club?,0.0011573645751923323,6.674573523923755e-05,0.0002521807327866554,7.320546865230426e-05,0.00016649348253849894,0.00011246089707128704,non_toxicity
4f1735949b51c9b9,Someone should add appropriate information to the Dream Theater main page to get this page off of the orphaned pages list.,0.000739479495678097,6.700407539028674e-05,0.00018826949235517532,6.864389433758333e-05,0.00014806164836045355,0.00010554947220953181,non_toxicity
f1f5bbf4d4305a49,"You troll, you vandalize, you edit war, expect to get blocked.  I don't see anybody has agreed that the blocking wasn't justified.  And expect to hear from me when you need to.",0.25112655758857727,0.000358836492523551,0.005354595836251974,0.0010289036436006427,0.008221839554607868,0.001029077684506774,non_toxicity
62d297859a0a72cd,"== Sexy Juggalette love == 

 how many of you out there will support us the Sexy Juggalettes please show some Sexy Juggalette love and tell me we want to know your oppinoin it means everything to us.  
       Love Princess Juggalett Nico",0.11779563874006271,0.0002440251992084086,0.00759909488260746,0.0005207517533563077,0.00365941203199327,0.0006374539225362241,non_toxicity
182cbf8d284e8ee2,::Thanks. -,0.0009719224763102829,6.186267273733392e-05,0.00021264331007841974,6.935245619388297e-05,0.0001476727775298059,0.00010897305037360638,non_toxicity
bf46c151a6ca3983,"==Big sam (rapper)== 
 Please do not add nonsense to Wikipedia. It is considered vandalism. If you would like to experiment, use the sandbox. Thank you.  |",0.0007510239374823868,6.6645116021391e-05,0.0002106531464960426,6.976657459745184e-05,0.00015035249816719443,0.00010338151332689449,non_toxicity
be43a562d231d373,":You're right, that's a false positive, and a known bug in the bot which is supposed to ignore changes within a math environment.",0.0010806965874508023,6.579628097824752e-05,0.00021102385653648525,6.848671182524413e-05,0.00015608753892593086,0.0001098128777812235,non_toxicity
aa42f9efb5b56736,You should never have illegitimately done a wholesale reversion of my work on 10 Nov. 2015.,0.002915860852226615,6.173679139465094e-05,0.0003621696087066084,7.52494961488992e-05,0.00019797569257207215,0.00013318739365786314,non_toxicity
2302ddff04748106,"==Afonso, Prince Imperial of Brazil== 
 I'm sorry for being a little overbearing, I've restored most of your edits over at Afonso, Prince Imperial of Brazil. I hope the end result is what you were looking for; see my comments at the FAC page. - Dank",0.0009879636345431209,6.519009184557945e-05,0.00025107519468292594,7.086083496687934e-05,0.00017132355424109846,0.00011307597742415965,non_toxicity
060dd6b5aa81024c,"# Agree. How anyone could think this person merits an article of his own, beyond the article about the hoax he precipitated, is beyond me.",0.005242523271590471,6.355812365654856e-05,0.0004989760927855968,8.388029527850449e-05,0.00024501694133505225,0.00016034692816901952,non_toxicity
029ed93c3be25a99,Y una mierda.Tu puta madre'',0.6759443879127502,0.0016012326814234257,0.046132367104291916,0.0027767664287239313,0.04209378361701965,0.001644194358959794,non_toxicity
87e12a3b51379f48,":I can not see the pictures, they are way way too small....and you have all that empty white space there. Utilize it.",0.0015346345026046038,6.172372377477586e-05,0.0002537329273764044,6.753683555871248e-05,0.0001647921308176592,0.00011454365449026227,non_toxicity
d77ec010413fd08d,hitler was a jew.  he created godzilla,0.629366397857666,0.005280292127281427,0.015050212852656841,0.006398990284651518,0.05183041840791702,0.24364642798900604,non_toxicity
ab98dd392f2a843c,"Also, Marti was a huge fan of Grover Cleveland as cited from his writings on Cleveland's Presidential Victory were he said it a moral rebirth for society, and George Washington on his works on the Founders.",0.0039726076647639275,6.424916500691324e-05,0.0004909659619443119,7.934902532724664e-05,0.0002370762958889827,0.00014978626859374344,non_toxicity
80e028aa1a0008f3,::Sorry. I'll go read those two links before I do anything rash like trying to move JoJo (singer) to Joanna Noelle Levesque.,0.0017487744335085154,6.718558870488778e-05,0.00036363754770718515,7.600514800287783e-05,0.00020423253590706736,0.00012744525156449527,non_toxicity
bff4b86c3815a790,== Warning of discretionary sanctions related to sexism article ==,0.04509030655026436,0.0001522282836958766,0.006627584341913462,0.0002309460542164743,0.0014116739621385932,0.00037443116889335215,non_toxicity
cbafef7ab097ec08,"== Wind-Tunnel Fanny == 

 Hey there. So you and flaccid dildo are partnering up? Now, the only place I see a flaccid dildo finding a home is in a wind-tunnel fanny. Sir! As God is my witness, I Christen thee WIND-TUNNEL FANNY!",0.5894078016281128,0.0008217060239985585,0.13896147906780243,0.0013126082485541701,0.06917039304971695,0.0019941602367907763,non_toxicity
520370d12f1ea2c2,""" 
 :Oh, wait, the kid with the brown hair is apparently """"Jason"""" according to Stupid Spoiled Whore Video Playset. Nevermind. Just wondering about the blonde kid now.  """,0.7988659143447876,0.0022377402056008577,0.13073134422302246,0.001760571845807135,0.37598326802253723,0.011635888367891312,toxicity
acdfb60e3a436a83,""" 
 :::::I think that at most two builders agree with Bob, and n-2, where """"n"""" is steadily growing, disagree. That's consensus. It's also been a dreaful waste of time for a lot of editors.  """,0.001945139141753316,5.781213621958159e-05,0.0003074281266890466,6.61667509120889e-05,0.00017525660223327577,0.00011848162830574438,non_toxicity
d0553f9055c22159,Hello i am a monkey yaaay!!!,0.7786459922790527,0.0012685444671660662,0.1307022124528885,0.0016837390139698982,0.12045030295848846,0.0019972145091742277,toxicity
e768495a9b44ed0b,"When I was in school, decades ago, only the first verse was ever sung or discussed.  I think they are more hung up on the Pledge of Allegiance than the Anthem, since nobody can sing the bloody thing anyway. >:(",0.01135712955147028,7.569311856059358e-05,0.0011337526375427842,0.00011757988249883056,0.00038114763447083533,0.00019496012828312814,non_toxicity
ce6bdc5e3906150d,": Please stop removing speedy deletion notices from articles that you have created yourself. If you continue, you will be blocked from editing Wikipedia.",0.000865665846504271,6.711541209369898e-05,0.0002146978658856824,6.942498293938115e-05,0.0001563483674544841,0.00011036863725166768,non_toxicity
a6246242040fe1f6,"::Agree fully that it can be discussed in text. But when we have space for synonyms, there is not space for handling taxon circumscription changes.",0.0005091048078611493,7.351594103965908e-05,0.0001628523605177179,7.577111682621762e-05,0.00013393153494689614,0.00010424393985886127,non_toxicity
5c2eeb8a40b118eb,"== location == 
 534 S 4th st is wrong. That's right around the corner from South St. The mention that Wexler Gallery is now in the same spot would place it at 201 North 3rd Street. Is there any reference for either? 
 -",0.000581418804358691,7.022801582934335e-05,0.00017916338401846588,7.164753333199769e-05,0.00013774287072010338,9.809968469198793e-05,non_toxicity
95e98f16db635983,""" 
 ::::::::That's the point. ~~~~ (+)  """,0.0018264594255015254,6.681826926069334e-05,0.00032391262357123196,7.094900502124801e-05,0.0001755829289322719,0.00011998581612715498,non_toxicity
08b10a49068631a2,"Furthermore, look at the biased wording Wyss uses in the said paragraph.",0.001708935247734189,6.440897413995117e-05,0.0003049547376576811,6.887003837618977e-05,0.0001927746634464711,0.00011721315240720287,non_toxicity
7350abfc9aa6b05f,you're an annoying person... If I get blocked I'll just make a new account so back the hell off.,0.9350441098213196,0.005311792250722647,0.231564000248909,0.002340073464438319,0.6537942886352539,0.009865550324320793,toxicity
e22e5b6dc95d028b,Replaced image of Jerry Falwell with the image of an erect penis. In my opinion should be banned immediately.,0.6845202445983887,0.0021726142149418592,0.3900097906589508,0.002204420743510127,0.027569707483053207,0.0007800448802299798,non_toxicity
8b0fc8196afe9e29,bill clinton is dumb!,0.9017378091812134,0.004484908655285835,0.17828407883644104,0.00237140990793705,0.6135249733924866,0.020295940339565277,toxicity
4bae12365ffea1b1,""" 

 ==Are we sure that's a """"King John penny""""?== 
 The image currently claiming to be a """"King John penny"""" prominently displays the text """"REX HENRICUS"""", rather suggesting that it isn't.   """,0.011787536554038525,7.535275653935969e-05,0.0011830442817881703,0.00012000389688182622,0.00037648927536793053,0.00020900799427181482,non_toxicity
ecc24bb4cbd2a1f5,":Thanks, it has been great working with you. All the best for the New Year. Cheers,",0.0005193402757868171,7.207054295577109e-05,0.00016389890515711159,7.304159953491762e-05,0.000134834015625529,0.00010620187822496518,non_toxicity
35c0ec33145c98b6,"== Nonsense Catalan people classification == 

 Catalan people are in three different states and they are not more Spanish that French. The classification as a subgroup of Spaniards it's a nonsense.",0.10307498276233673,0.00015889221685938537,0.00569660309702158,0.00032045680563896894,0.002715034643188119,0.0004911210853606462,non_toxicity
235f2c63485e3b51,Read the report of Greece for 2002 on Religious Freedom,0.0005689827958121896,7.188576273620129e-05,0.0001756480778567493,7.484958041459322e-05,0.00014307639503385872,0.00010850167745957151,non_toxicity
24989f3db231f14d,=Not enough vaginas here=,0.5816022753715515,0.0010187391890212893,0.13872987031936646,0.001277436618693173,0.020050786435604095,0.0008369124843738973,non_toxicity
de1be8160b136aa5,*I remember liberal jurist Laurence Tribe saying that judicial restraint is simply judicial activism by another name. -,0.00061042356537655,7.238944817800075e-05,0.00018122963956557214,7.697466935496777e-05,0.00014084736176300794,0.00011019891098840162,non_toxicity
278eaff46c98d02d,"== AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH == 

 I HATE THESE BOOKS JEANNE DUPRAU MUST STOP WRITING CAUSE ITS CRAP CAR TROUBLE WAS BETTER SO BURN $HIT  

 FROM",0.7696821093559265,0.0016599614173173904,0.1194574385881424,0.0023190437350422144,0.06151289492845535,0.001606749021448195,toxicity
7b34765a1f54e356,":::So,what exactly do you have up the proverbial sleeve?",0.0017243892652913928,6.52572707622312e-05,0.0003000671567860991,7.690093480050564e-05,0.00018331587489228696,0.0001232017675647512,non_toxicity
f3da102a0db728d9,""" 

 :::Sorry - I was only following the label on the commons. Sometimes those labels are incorrect (shocking!). By all means take it down or call it """"Elizabethan house in Stratford"""" or something like that.  |  """,0.0011655548587441444,6.488928920589387e-05,0.00024122267495840788,6.877703708596528e-05,0.0001580959215061739,0.00011132426880067214,non_toxicity
39a309f639fe2801,""" September 2009 (UTC) 
 ::I asked Blue if she wanted to work on A.J. Styles now that you and me won't be doing it, it seems. Is that okay with you? 10:02, 16""",0.0010095633333548903,6.376538658514619e-05,0.00022695312509313226,6.817562825744972e-05,0.0001576110953465104,0.00011199835716979578,non_toxicity
59d9abfda31127b3,Trevor Dove. Got damn murderer!,0.9011910557746887,0.0045340522192418575,0.5204541683197021,0.003916125278919935,0.15536944568157196,0.0013711536303162575,toxicity
9e069160cb8d6e68,"== KILL ALL NGIGERS  == 

 PROPOSAL KILL ALL NIGGERS",0.9798649549484253,0.128576397895813,0.7308531403541565,0.05917908623814583,0.7666086554527283,0.4741791784763336,toxicity
459f56c48566276e,"== Further reading == 

 The book mentioned is available online at http://www.biodiversitylibrary.org/item/71241#page/7/mode/1up 

 Henry Ernest Milner was Edward Milner's son.  Why is the book mentioned? What is the relevance to the article? (WP has this thing that not inherited)",0.0005234545096755028,7.321091106859967e-05,0.000169779930729419,7.54018547013402e-05,0.00014064900460653007,0.00010416693112347275,non_toxicity
76a4f4c3965cc2c0,"== Happy birthday! D == 

 Happy birthday Jimbo! I know i'm two days early, but, my memory sucks and I would probably forget by Sunday. D",0.40089792013168335,0.0007405267097055912,0.11599081754684448,0.0011075906222686172,0.012823628261685371,0.0005430008168332279,non_toxicity
b9666f48da239fc0,"== Nadirali == 

 Thanks Blnguyen for your efforts. Although it doesn't really matter to me, I was wondering if the sockpuppeteering case means 's ban will be reset to one more year from now.",0.003366791643202305,6.475156988017261e-05,0.0005286401137709618,7.986074342625216e-05,0.00023417557531502098,0.00014187800115905702,non_toxicity
11a8f12ba584e65a,""" 

 Stupid minor """"controversies"""" like things should not even mentioned. See Beyonce and Adele Adkins article they don't cite their minor controversies (Beyonce's """"fake baby bump"""" and Adele's middle finger at the 2012 BRIT Awards)   """,0.863694965839386,0.005542773753404617,0.5141013860702515,0.0017959458054974675,0.44267603754997253,0.011026911437511444,toxicity
1878c61867682227,"== No Godfather's pizza == 

 FOR SHAME WIKI, FOR SHAME!",0.4008311629295349,0.0004218820540700108,0.02069203369319439,0.0006923001492395997,0.01702919416129589,0.0008419581572525203,non_toxicity
38d832229e289223,"Ach!  Ya got me.  Yep, LDOs can be Staff officers, as well.  We'll call it a Snipe-centric viewpoint and move on.   Izuko  
 *",0.05079431086778641,0.00012731942115351558,0.0050254687666893005,0.0002557010157033801,0.0016027259407564998,0.0003619801427703351,non_toxicity
c47313c427c50805,charles darwin was gay and liked it in the butt,0.8897119164466858,0.0073715876787900925,0.4017643332481384,0.00224168598651886,0.47419819235801697,0.06921936571598053,toxicity
82df6a469df1d3fb,"You're absolutly right, her hair is not black. Don't worry about those other dumbasses.",0.9030838012695312,0.0057657272554934025,0.3722079396247864,0.0018850869964808226,0.656857430934906,0.01678587682545185,toxicity
bc2e76735dea8d59,""" 

    

 P.S. Feel free to leave a message on  if you need help with anything or simply wish to say hello. )""",0.0010154165793210268,6.611869321204722e-05,0.00025056416052393615,7.283988816197962e-05,0.00015822183922864497,0.00011652833927655593,non_toxicity
8e60d4b653db8cc7,"Well, I can tell you that it's most common useage in the UK is as a euphemism for an erection...",0.025081997737288475,8.586257899878547e-05,0.002090820576995611,0.00016187052824534476,0.0007371977553702891,0.0002616671263240278,non_toxicity
d8c4815ab46559be,"No, you brain no working good.",0.6133828163146973,0.0010425230721011758,0.017808474600315094,0.0028919216711074114,0.05157411843538284,0.0026289618108421564,non_toxicity
6f08ca58c2fee3e9,"== I hate your bot == 

 I hope your bot dies in a burning fire of ashes",0.960773766040802,0.043862320482730865,0.09322214871644974,0.3924539387226105,0.11428200453519821,0.017523590475320816,toxicity
e4e7f9b1048dfcb1,*:All points addressed.,0.0009495888953097165,6.727990694344044e-05,0.0002254793216707185,7.183279376477003e-05,0.00016028227400965989,0.00011376459588063881,non_toxicity
b3f1b303d1f7ad55,", and I don't really have the time to generate random population distributions and do all the statistics for the sake of argument",0.0012719290098175406,6.577721069334075e-05,0.00024703872622922063,7.09266823832877e-05,0.00016156982746906579,0.00011481178808026016,non_toxicity
aa626f77ae48917a,REDIRECT Talk:HS Produkt,0.004324889276176691,7.176007784437388e-05,0.0006407879409380257,8.966471796156839e-05,0.0002798129280563444,0.00016945130482781678,non_toxicity
9cae2a53e40c42d8,:::::It is worth knowing a little about copyright licences. It is possible to log into Flickr and ask the photographer to change to licence to a Commons friendly licence.,0.0006368121248669922,6.867833144497126e-05,0.0001843240315793082,7.088935672072694e-05,0.0001404809154337272,0.00010458695760462433,non_toxicity
1507926075d90a9e,""" 
 :That metaphor makes very little sense to me as well.  How can something be built to a fine grain, human scale?  It can be removed or reworded to make sense.   / """,0.0006218682392500341,7.447756070178002e-05,0.0001879174233181402,7.495172030758113e-05,0.00013959773059468716,0.00010116938210558146,non_toxicity
